DataYear,BuildingName,BuildingType,Latitude,Longitude,Neighborhood,CouncilDistrictCode,YearBuilt,NumberofFloors,PropertyGFATotal,PropertyGFABuilding(s),PropertyGFAParking,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SourceEUIWN(kBtu/sf),SourceEUI(kBtu/sf),LargestPropertyUseType,LargestPropertyUseTypeGFA,Electricity(kWh),SteamUse(kBtu),NaturalGas(therms),EPAPropertyType,ComplianceStatus,ComplianceIssue,Electricity(kBtu),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,NumberofBuildings
2022,LYNNYALE APTS,Multifamily LR (1-4),47.63958,-122.3275,LAKE UNION,3.0,1928,3,20384,20384,0,100.0,24.5,24.89999962,508271.0,499219.0,40.0,40.90000153,Multifamily Housing,20384.0,50330.0,12048202.094594594,3365.0,Multifamily LR (1-4),Compliant,No Issue,171727.0,336540.0,18.5,0.91,1.0
2022,VILLA ANITA APTS,Multifamily LR (1-4),47.63935,-122.32497,LAKE UNION,3.0,1977,3,20383,20383,0,72.97791381968165,23.29999924,23.5,479782.0,475459.0,65.30000305,65.90000153,Multifamily Housing,20383.0,140616.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,479782.0,2247779.528766311,1.8,0.09,1.0
2022,NORTHGATE VIEW #1,Multifamily LR (1-4),47.71095,-122.321,SHARED: NORTH &amp; NORTHWEST,5.0,1976,3,24288,24288,0,85.0,24.70000076,25.60000038,621961.0,599066.0,69.09999847,71.69999695,Multifamily Housing,24288.0,182286.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,621961.0,2247779.528766311,2.4,0.1,1.0
2022,NORTHGATE VIEW #3,Multifamily LR (1-4),47.71054,-122.32101,SHARED: NORTH &amp; NORTHWEST,5.0,1979,3,24552,24552,0,79.0,25.79999924,26.5,651424.0,632250.0,72.09999847,74.30000305,Multifamily Housing,24552.0,190921.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,651424.0,2247779.528766311,2.5,0.1,1.0
2022,CEDARVALE HOUSE & VILLAGE,Multifamily MR (5-9),47.71025,-122.3202,SHARED: NORTH &amp; NORTHWEST,5.0,1970,7,88340,88340,0,80.0,38.59999847,39.59999847,3501402.0,3405959.0,92.40000153,95.30000305,Multifamily Housing,88340.0,794240.0,12048202.094594594,7915.0,Multifamily MR (5-9),Compliant,No Issue,2709946.0,791460.0,52.4,0.59,1.0
2022,FIFTH AVENUE MEDICAL CENTER,NonResidential,47.70676,-122.32264,NORTH,5.0,1988,3,28841,28841,0,73.0,45.06666717666667,44.69999974666667,1299121.6666666667,1290251.6666666667,97.5666677,97.53333333333335,,,244251.66666666666,12048202.094594594,4563.0,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,833387.0,456302.6666666667,28.53333333333333,1.0,1.0
2022,NORTHAVEN SENIOR LIVING,Multifamily MR (5-9),47.70978,-122.32156,SHARED: NORTH &amp; NORTHWEST,5.0,1972,8,124904,124904,0,20.0,50.79999924,54.09999847,6750074.0,6347518.0,121.0999985,129.1999969,Senior Living Community,124848.0,1514303.0,12048202.094594594,15833.0,,Compliant,No Issue,5166802.0,1583270.0,103.9,0.83,1.0
2022,GUIRY/SCHILLISTAD CONDOMINIUM,Multifamily LR (1-4),47.61181,-122.34417,DOWNTOWN,7.0,1901,3,44104,44104,0,72.97791381968165,27.70000076,29.10000038,1256895.0,1195896.0,77.5,81.5,Multifamily Housing,21000.0,368375.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1256895.0,2247779.528766311,4.8,0.11,1.0
2022,ALKI PLACE APTS,Multifamily LR (1-4),47.57749,-122.40901,SOUTHWEST,1.0,1988,4,24711,24711,0,85.0,23.5,24.5,605578.0,581828.0,65.90000153,68.59999847,Multifamily Housing,24711.0,177485.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,605579.0,2247779.528766311,2.3,0.09,1.0
2022,HOLY FAMILY SCHOOL,NonResidential,47.51698,-122.35946,DELRIDGE NEIGHBORHOODS,1.0,1924,2,42975,42975,0,75.0,45.70000076,51.59999847,1104228.0,977552.0,63.79999924,70.0,K-12 School,21405.0,56896.0,12048202.094594594,9101.0,K-12 School,Compliant,No Issue,194130.0,910100.0,49.1,1.14,1.0
2022,HALCON CONDOMINIUM,Multifamily LR (1-4),47.71391,-122.35512,NORTHWEST,5.0,1974,3,21552,21552,0,84.0,22.5,23.5,505799.0,484444.0,62.90000153,65.69999695,Multifamily Housing,21552.0,148241.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,505799.0,2247779.528766311,1.9,0.09,1.0
2022,FIRST STUDENT,NonResidential,47.53366,-122.33733,DELRIDGE NEIGHBORHOODS,1.0,1963,1,23260,23260,0,72.97791381968165,77.19999695,83.5,1942027.0,1795071.0,156.6000061,163.3000031,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",13075.0,294539.0,12048202.094594594,9371.0,,Compliant,No Issue,1004968.0,937060.0,53.6,2.31,1.0
2022,THE OVERLOOK AT WESTRIDGE,Multifamily LR (1-4),47.53212,-122.34509,DELRIDGE NEIGHBORHOODS,1.0,1988,3,298714,287722,10992,72.0,32.59999847,33.5,4902444.0,4761880.0,90.30000305,93.0,Multifamily Housing,142989.0,1413334.0,12048202.094594594,802.0,Multifamily LR (1-4),Compliant,No Issue,4822296.0,80150.0,22.8,0.08,1.0
2022,MACDONALD MILLER,NonResidential,47.53309,-122.33977,DELRIDGE NEIGHBORHOODS,1.0,1988,2,30659,30659,0,94.0,50.93333384333334,50.566666919999996,2385502.3333333335,2356693.0,116.19999949999999,115.73333383333333,Office,47660.0,489425.6666666667,12048202.094594594,6918.666666666667,Office,Not Compliant,Missing EUI or Utility Data,1669919.6666666667,691858.3333333334,45.53333333333334,1.5,1.0
2022,EVERGREEN-WASHELLI,NonResidential,47.70969,-122.34557,NORTHWEST,5.0,1970,1,23166,23166,0,72.97791381968165,172.96666563333335,173.29999896666666,4007361.0,4015115.6666666665,181.66666463333334,181.99999796666668,Other,23166.0,47.0,12048202.094594594,40149.333333333336,Other,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",160.0,4014897.6666666665,213.26666666666668,9.166666666666666,5.0
2022,UW NORTHWEST HOSPITAL & MEDICAL CENTER - CAMPUS,Campus,47.71425,-122.33689,NORTHWEST,5.0,1966,1,668027,401194,266833,28.0,291.5,293.3999939,99064968.0,98413248.0,551.4000244,553.5,Hospital (General Medical & Surgical),337599.0,13872600.0,12048202.094594594,517316.0,Hospital (General Medical & Surgical),Compliant,No Issue,47333311.0,51731650.0,2929.0,7.3,8.0
2022,AKI KUROSE VILLAGE,Multifamily LR (1-4),47.71249,-122.34188,NORTHWEST,5.0,1999,3,29810,29810,0,67.0,35.90000153,36.90000153,2129306.0,2068440.0,100.4000015,103.3000031,Multifamily Housing,57697.0,624064.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,2129306.0,2247779.528766311,8.2,0.27,1.0
2022,HALLER LAKE CONDOMINIUM,Multifamily LR (1-4),47.72659,-122.3306,NORTHWEST,5.0,1968,3,24163,24163,0,72.97791381968165,23.5,24.70000076,596178.0,567389.0,65.69999695,69.09999847,Multifamily Housing,24163.0,174730.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,596178.0,2247779.528766311,2.3,0.09,1.0
2022,NORTH SEATTLE ALLIANCE CHURCH,NonResidential,47.71745,-122.33221,NORTHWEST,5.0,1965,2,44719,44719,0,24.666666666666668,46.266666156666666,46.700000253333336,2084186.0,2070935.6666666667,78.16666565000001,78.89999898333333,Worship Facility,44719.0,207138.0,12048202.094594594,13246.0,Worship Facility,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",706756.0,1324584.6666666667,2.7,0.06,1.0
2022,Mary Ruth Manor,Multifamily LR (1-4),47.61866,-122.30572,SHARED: CENTRAL &amp; EAST,3.0,1972,3,20368,20368,0,89.0,27.5,28.39999962,577808.0,559219.0,76.90000153,79.40000153,Multifamily Housing,20368.0,169346.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,577808.0,2247779.528766311,2.2,0.11,1.0
2022,PRINCE OF WALES APTS,Multifamily LR (1-4),47.61824,-122.30588,SHARED: CENTRAL &amp; EAST,3.0,1927,3,22059,22059,0,66.33333333333333,74.96666768333334,73.73333384333334,1661561.0,1618161.6666666667,103.03333333333335,101.73333282333333,Multifamily Housing,22059.0,97261.0,12048202.094594594,13199.333333333334,Multifamily LR (1-4),Not Compliant,"Missing EUI, Incomplete Natural Gas Data",331856.0,1319912.6666666667,1.3,0.06,1.0
2022,HILLTOP RED APPLE MARKET,NonResidential,47.57894,-122.31287,GREATER DUWAMISH,2.0,1965,1,21603,21603,0,20.0,371.7999878,371.6000061,8027432.0,8032311.0,638.7000122,638.0,Supermarket/Grocery Store,21603.0,896769.0,12048202.094594594,49677.0,Supermarket/Grocery Store,Compliant,No Issue,3059775.0,4967660.0,275.6,12.76,1.0
2022,HARBOR HOUSE ON QUEEN ANNE CONDOMINIUM,Multifamily HR (10+),47.62393,-122.36362,MAGNOLIA / QUEEN ANNE,7.0,1963,11,65538,65538,0,56.0,36.40000153,38.20000076,2500688.0,2382387.0,98.59999847,102.6999969,Multifamily Housing,65538.0,687248.0,12048202.094594594,1558.0,Multifamily HR (10+),Compliant,No Issue,2344891.0,155800.0,17.3,0.26,1.0
2022,HARBOUR HEIGHTS CONDOMINIUM,Multifamily HR (10+),47.61612,-122.34973,DOWNTOWN,7.0,1980,18,125258,125258,0,67.0,45.40000153,46.59999847,5665052.0,5522338.0,92.59999847,95.90000153,Multifamily Housing,112950.0,955772.0,12048202.094594594,24040.0,Multifamily HR (10+),Compliant,No Issue,3261094.0,2403960.0,140.2,1.12,1.0
2022,HARBOR LANDING CONDOMINIUM,Multifamily LR (1-4),47.59098,-122.38256,SOUTHWEST,1.0,2000,3,26148,26148,0,72.97791381968165,37.90000153,40.0,1045546.0,990095.0,82.0,85.90000153,Multifamily Housing,26148.0,192478.0,12048202.094594594,3888.0,Multifamily LR (1-4),Compliant,No Issue,656735.0,388810.0,23.2,0.89,1.0
2022,HARBOR LIGHTS WEST CONDOMINIUM,Multifamily LR (1-4),47.66094,-122.35583,LAKE UNION,6.0,1988,4,24847,24847,0,71.66666666666667,28.600000126666668,28.499999873333334,712619.3333333334,705810.6666666666,80.06666565,79.8,,,207525.0,12048202.094594594,22504.475928677562,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,708075.6666666666,2247779.528766311,3.6999999999999997,0.16666666666666666,1.0
2022,HARBOR CREST CONDOMINIUM,Multifamily LR (1-4),47.58869,-122.38083,SOUTHWEST,1.0,1985,4,26827,26827,0,72.97791381968165,26.70000076,28.10000038,627687.0,597182.0,74.80000305,78.59999847,Multifamily Housing,22356.0,183965.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,627687.0,2247779.528766311,2.4,0.09,1.0
2022,HARBOR PARK CONDOMINIUM,Multifamily MR (5-9),47.58729,-122.3792,SOUTHWEST,1.0,1973,5,63414,57233,6181,28.0,49.90000153,52.90000153,2505214.0,2359514.0,108.8000031,114.8000031,Multifamily Housing,47320.0,469381.0,12048202.094594594,9037.0,Multifamily MR (5-9),Compliant,No Issue,1601529.0,903690.0,54.1,0.95,2.0
2022,HARBOR PLACE CONDOMINIUM,Multifamily MR (5-9),47.57313,-122.37115,SOUTHWEST,1.0,2000,6,68400,68400,0,80.0,48.59999847,50.29999924,1714166.0,1655023.0,108.5999985,112.1999969,Multifamily Housing,34079.0,338848.0,12048202.094594594,5580.0,Multifamily MR (5-9),Compliant,No Issue,1156150.0,558020.0,34.1,0.5,1.0
2022,HARBOR POINTE CONDOMINIUM,Multifamily LR (1-4),47.64384,-122.32588,LAKE UNION,3.0,1986,4,25440,17840,7600,84.0,31.10000038,32.29999924,685040.0,658694.0,87.0,90.5,Multifamily Housing,21200.0,200774.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,685040.0,2247779.528766311,2.6,0.15,1.0
2022,HARBOUR HOUSE AT LESCHI CONDOMINIUM,Multifamily LR (1-4),47.60001,-122.28562,CENTRAL,3.0,1986,3,33331,33331,0,72.97791381968165,29.60000038,30.70000076,852818.0,822121.0,82.80000305,85.90000153,Multifamily Housing,27791.0,249947.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,852818.0,2247779.528766311,3.3,0.1,1.0
2022,HARBOR WEST CONDOMINIUM,Multifamily LR (1-4),47.57054,-122.41178,SOUTHWEST,1.0,1968,3,68815,68815,0,85.0,23.0,23.60000038,1624755.0,1580859.0,64.30000305,66.09999847,Multifamily Housing,68815.0,476188.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1624755.0,2247779.528766311,6.2,0.09,1.0
2022,HARBOUR VISTA CONDOMINIUM,Multifamily MR (5-9),47.59431,-122.38462,SOUTHWEST,1.0,1994,6,31027,31027,0,72.97791381968165,33.56666615666666,33.43333384333334,1127958.6666666667,1116606.6666666667,79.10000051,78.79999898333334,,,245356.66666666666,12048202.094594594,2825.0,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,837157.0,282464.3333333333,19.333333333333332,0.6333333333333333,1.0
2022,KAISER PERMANENTE CAPITOL HILL - Campus,Campus,47.62014,-122.31228,EAST,3.0,1964,3,882282,674282,208000,61.0,177.1000061,179.0,105959304.0,104849360.0,311.0,313.2999878,Medical Office,520187.0,12425090.0,12048202.094594594,635649.0,Medical Office,Compliant,No Issue,42394407.0,63564900.0,3538.5,5.25,4.0
2022,"INTERMOUNTAIN SUPPLY, INC.",NonResidential,47.53158,-122.33568,DELRIDGE NEIGHBORHOODS,1.0,1979,1,42900,42900,0,74.0,12.10000038,12.10000038,522682.0,522682.0,34.0,34.0,Distribution Center,43050.0,153189.0,12048202.094594594,22504.475928677562,Distribution Center,Not Compliant,Default Data,522682.0,2247779.528766311,2.0,0.05,1.0
2022,Joint Training Facilities CAMPUS combined with #23118,Campus,47.51885,-122.33421,DELRIDGE NEIGHBORHOODS,1.0,2005,1,57952,57952,0,72.97791381968165,76.90000153,78.19999695,3677310.0,3615876.0,140.6999969,142.1000061,Adult Education,47000.0,472031.0,12048202.094594594,20667.0,Adult Education,Compliant,No Issue,1610570.0,2066740.0,115.9,2.0,2.0
2022,ARROWHEAD GARDENS,Multifamily MR (5-9),47.52119,-122.33548,DELRIDGE NEIGHBORHOODS,1.0,2010,6,435501,369934,65567,98.0,25.29999924,26.10000038,9667800.0,9365717.0,70.90000153,73.19999695,Multifamily Housing,338660.0,2833470.0,12048202.094594594,36146.0,Multifamily MR (5-9),Compliant,No Issue,9667800.0,3614602.0,37.1,0.1,1.0
2022,GREEN LAKE TERRACE CONDOMINIUM,Multifamily LR (1-4),47.68114,-122.32616,NORTHWEST,6.0,1972,4,25472,22472,3000,72.97791381968165,17.45,17.25,364449.0,359844.0,48.95,48.35,,,105464.0,12048202.094594594,22504.475928677562,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,359844.0,2247779.528766311,2.05,0.1,1.0
2022,GREEN LAKE VISTA CONDOMINIUM,Multifamily LR (1-4),47.68572,-122.33639,NORTHWEST,6.0,1978,4,28918,28918,0,72.97791381968165,24.89999962,25.79999924,745489.0,719456.0,67.09999847,69.40000153,Multifamily Housing,28918.0,205106.0,12048202.094594594,457.0,Multifamily LR (1-4),Compliant,No Issue,699823.0,45670.0,5.1,0.18,1.0
2022,GREENTREE CONDOMINIUM,Multifamily LR (1-4),47.6805,-122.35489,NORTHWEST,6.0,1990,4,43035,43035,0,81.0,30.89999962,31.70000076,905134.0,880965.0,86.40000153,88.80000305,Multifamily Housing,28543.0,265280.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,905134.0,2247779.528766311,3.5,0.08,1.0
2022,LESCHI CENTER,NonResidential,47.59721,-122.31838,DOWNTOWN,2.0,1988,1,45145,45145,0,79.33333333333333,38.233333333333334,38.233333333333334,1727164.3333333333,1727164.3333333333,107.1333323,107.1333323,Medical Office,45145.0,506203.0,12048202.094594594,22504.475928677562,Medical Office,Not Compliant,Missing EUI or Utility Data,1727164.3333333333,2247779.528766311,8.966666666666667,0.20000000000000004,1.0
2022,LESCHI HOUSE,Multifamily MR (5-9),47.59718,-122.31895,DOWNTOWN,2.0,1988,6,68669,68669,0,85.0,26.79999924,27.89999962,1914075.0,1843115.0,75.19999695,78.0,Multifamily Housing,68669.0,560983.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,1914075.0,2247779.528766311,7.3,0.11,1.0
2022,PEARL WARREN BUILDING,NonResidential,47.5973,-122.3166,DOWNTOWN,2.0,1995,4,40227,23515,16712,91.0,38.5,40.5,1776384.0,1685173.0,75.09999847,78.0,Office,43813.0,259893.0,12048202.094594594,8896.0,Office,Compliant,No Issue,886754.0,889630.0,50.6,2.15,1.0
2022,THE WELLER BUILDING,NonResidential,47.59728,-122.31587,DOWNTOWN,2.0,2001,5,70332,48237,22095,84.66666666666667,45.03333384333333,44.799999746666664,1998264.6666666667,1991343.6666666667,110.20000103333332,110.0666677,Office,44417.0,444237.0,12048202.094594594,3921.3333333333335,Office,Not Compliant,"Missing EUI, Incomplete Natural Gas Data",1515736.0,392122.6666666667,5.8,0.12,1.0
2022,TAIYO CONDOMINIUM,Multifamily LR (1-4),47.58826,-122.31689,GREATER DUWAMISH,2.0,1992,3,24192,24192,0,72.97791381968165,21.10000038,21.89999962,530665.0,510375.0,59.09999847,61.40000153,Multifamily Housing,24192.0,155529.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,530665.0,2247779.528766311,2.0,0.08,1.0
2022,TALISMAN CONDOMINIUM,Multifamily MR (5-9),47.61233,-122.32895,EAST,3.0,1965,5,44616,44616,0,90.0,30.70000076,31.70000076,1417475.0,1371099.0,85.90000153,88.80000305,Multifamily Housing,44702.0,415438.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,1417475.0,2247779.528766311,5.4,0.12,1.0
2022,THE COURT AT NORTHGATE,Multifamily LR (1-4),47.71103,-122.32479,SHARED: NORTH &amp; NORTHWEST,5.0,1978,3,135955,135955,0,92.0,25.39999962,26.10000038,3553738.0,3456927.0,68.09999847,70.0,Multifamily Housing,135955.0,970046.0,12048202.094594594,2439.0,Multifamily LR (1-4),Compliant,No Issue,3309798.0,243940.0,25.6,0.19,1.0
2022,"TAVONA CONDOMINIUM, UNIT C - 3",Multifamily LR (1-4),47.64778,-122.33668,LAKE UNION,4.0,2005,4,66013,66013,0,58.0,34.70000076,35.90000153,1743045.0,1683774.0,97.09999847,100.5,Multifamily Housing,48550.0,510857.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1743045.0,2247779.528766311,6.7,0.1,1.0
2022,TAYLOR,Multifamily MR (5-9),47.63283,-122.34616,MAGNOLIA / QUEEN ANNE,7.0,1960,5,21822,21822,0,80.0,30.29999924,31.29999924,683907.0,660526.0,84.80000305,87.80000305,Multifamily Housing,21822.0,200442.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,683907.0,2247779.528766311,2.6,0.12,1.0
2022,TAYLOR ANNE CONDOMINIUM,Multifamily LR (1-4),47.63465,-122.34668,MAGNOLIA / QUEEN ANNE,7.0,1969,5,27918,27918,0,61.0,40.90000153,41.90000153,1173180.0,1145017.0,89.09999847,91.90000153,Multifamily Housing,27977.0,224339.0,12048202.094594594,4077.0,Multifamily LR (1-4),Compliant,No Issue,765443.0,407740.0,24.6,0.88,1.0
2022,TAYLOR-LEE CONDOMINIUM,Multifamily LR (1-4),47.63115,-122.34591,MAGNOLIA / QUEEN ANNE,7.0,1978,4,34590,34590,0,89.0,21.29999924,22.20000076,766343.0,737711.0,59.70000076,62.0,Multifamily Housing,34590.0,224602.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,766343.0,2247779.528766311,2.9,0.08,1.0
2022,TANGLETOWN CONDOMINIUM,Multifamily LR (1-4),47.66857,-122.33325,SHARED: LAKE UNION &amp; NORTHWEST,6.0,2000,3,37964,37964,0,25.0,33.40000153,34.0,1291335.0,1268079.0,93.5,95.19999695,Multifamily Housing,37964.0,378469.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1291335.0,2247779.528766311,5.0,0.13,1.0
2022,TERRY TERRACE,Multifamily LR (1-4),47.60466,-122.32272,EAST,2.0,1907,3,22402,22402,0,82.0,28.86666641333333,28.599999999999998,648490.0,639009.3333333334,77.50000101666666,76.86666615666667,,,175705.0,12048202.094594594,416.6666666666667,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,599504.3333333334,41674.0,5.3,0.2333333333333333,1.0
2022,LANDES APARTMENTS,Multifamily MR (5-9),47.60728,-122.32808,EAST,7.0,2008,7,97490,69997,27493,96.0,38.29999924,39.79999924,2789138.0,2681638.0,80.69999695,84.09999847,Multifamily Housing,69997.0,494978.0,12048202.094594594,11003.0,Multifamily MR (5-9),Compliant,No Issue,1688864.0,1100270.0,64.9,0.93,1.0
2022,ZINDORF APTS,Multifamily MR (5-9),47.60601,-122.32756,EAST,7.0,1911,5,30985,30985,0,96.0,36.09999847,36.79999924,1170407.0,1148076.0,101.0,102.9000015,Multifamily Housing,31841.0,343027.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,1170407.0,2247779.528766311,4.5,0.14,1.0
2022,SEVENTH & JAMES,Multifamily LR (1-4),47.60502,-122.32705,EAST,7.0,1991,4,109874,71226,38648,93.0,37.70000076,38.29999924,4203934.0,4145962.0,77.59999847,79.09999847,Multifamily Housing,109874.0,715636.0,12048202.094594594,17622.0,Multifamily LR (1-4),Compliant,No Issue,2441751.0,1762180.0,103.0,1.45,1.0
2022,BROOKVIEW APTS,Multifamily LR (1-4),47.72077,-122.29833,NORTH,5.0,1999,4,37692,27951,9741,77.0,30.60000038,31.5,755504.0,733699.0,85.59999847,88.19999695,Multifamily Housing,23986.0,221426.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,755504.0,2247779.528766311,2.9,0.1,1.0
2022,VILLAGER APARTMENTS,Multifamily LR (1-4),47.71951,-122.29863,NORTH,5.0,1966,4,31744,29773,1971,83.0,23.0,23.89999962,759710.0,730028.0,64.40000153,67.0,Multifamily Housing,31744.0,222658.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,759710.0,2247779.528766311,2.9,0.1,1.0
2022,PARK HILL APTS,Multifamily LR (1-4),47.61319,-122.31525,CENTRAL,3.0,1907,3,35000,35000,0,79.0,25.60000038,26.5,928220.0,895338.0,71.59999847,74.30000305,Multifamily Housing,35000.0,272046.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,928220.0,2247779.528766311,3.6,0.1,1.0
2022,MAPLE ELEMENTARY SCHOOL(SPS-DISTRICT),SPS-District K-12,47.55813,-122.3189,GREATER DUWAMISH,2.0,1971,1,50546,50546,0,62.0,48.29999924,50.70000076,2895478.0,2761296.0,82.90000153,85.59999847,K-12 School,57154.0,309782.0,12048202.094594594,18385.0,K-12 School,Compliant,No Issue,1056977.0,1838500.0,101.7,2.01,1.0
2022,LA CHARME,Multifamily LR (1-4),47.62572,-122.36081,MAGNOLIA / QUEEN ANNE,7.0,1930,4,36837,36837,0,100.0,25.29999924,27.10000038,645202.0,602322.0,70.90000153,75.90000153,Multifamily Housing,23798.0,189098.0,12048202.094594594,8839.0,Multifamily LR (1-4),Compliant,No Issue,645202.0,883878.0,2.5,0.07,1.0
2022,MERCEDES APTS,Multifamily LR (1-4),47.6254,-122.36112,MAGNOLIA / QUEEN ANNE,7.0,1930,4,39520,39520,0,64.0,67.46666717666666,65.76666615666666,2656319.6666666665,2609305.0,91.60000000000001,89.86666565,Multifamily Housing,39520.0,145313.0,12048202.094594594,21305.666666666668,Multifamily LR (1-4),Not Compliant,"Missing EUI, Incomplete Natural Gas Data",495807.0,2130560.6666666665,1.9,0.05,1.0
2022,LOLA APTS,Multifamily LR (1-4),47.62477,-122.36154,MAGNOLIA / QUEEN ANNE,7.0,1929,4,41420,41420,0,72.97791381968165,28.89999962,30.0,1244188.0,1196271.0,59.20000076,62.29999924,Multifamily Housing,41420.0,213176.0,12048202.094594594,5168.0,Multifamily LR (1-4),Compliant,No Issue,727358.0,516830.0,30.2,0.73,1.0
2022,CHELAN APTS,Multifamily LR (1-4),47.6252,-122.36176,MAGNOLIA / QUEEN ANNE,7.0,1930,3,20798,20798,0,75.66666666666667,67.63333308000001,66.33333308,1402724.0,1383139.6666666667,86.89999999999999,85.56666717666667,,,55409.0,12048202.094594594,11905.666666666666,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,189055.0,1190542.3333333333,64.2,3.1,1.0
2022,FRANCONIA APT,Multifamily LR (1-4),47.62489,-122.36219,MAGNOLIA / QUEEN ANNE,7.0,1930,4,32693,27035,5658,11.0,112.0999985,114.6999969,3099650.0,3031611.0,139.1000061,141.8000031,Multifamily Housing,27035.0,96877.0,12048202.094594594,27691.0,Multifamily LR (1-4),Compliant,No Issue,330543.0,2769110.0,148.3,5.49,1.0
2022,SAN JUAN APTS,Multifamily LR (1-4),47.55801,-122.38651,SOUTHWEST,1.0,1958,3,29811,23553,6258,87.0,28.60000038,29.60000038,696084.0,673346.0,80.0,82.80000305,Multifamily Housing,23553.0,204011.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,696084.0,2247779.528766311,2.7,0.11,1.0
2022,HUDSON SQUARE APTS,Multifamily MR (5-9),47.55773,-122.38639,SOUTHWEST,1.0,1989,5,22606,22606,0,72.97791381968165,28.20000076,29.20000076,659900.0,636733.0,78.90000153,81.69999695,Multifamily Housing,19531.0,193406.0,12048202.094594594,22504.475928677562,Multifamily MR (5-9),Compliant,No Issue,659901.0,2247779.528766311,2.5,0.11,1.0
2022,FORTY SEVEN APTS,Multifamily LR (1-4),47.69041,-122.37759,BALLARD,6.0,2001,3,23381,23381,0,72.97791381968165,17.5,17.5,408797.0,408797.0,49.0,49.0,Multifamily Housing,23381.0,119812.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,408797.0,2247779.528766311,1.6,0.07,1.0
2022,SAFEWAY STORE # 1143,NonResidential,47.6899,-122.37619,BALLARD,6.0,1994,1,45522,45522,0,47.0,321.8999939,324.1000061,14752994.0,14651501.0,609.0,610.7999878,Supermarket/Grocery Store,45522.0,2061956.0,12048202.094594594,77176.0,Supermarket/Grocery Store,Compliant,No Issue,7035394.0,7717600.0,436.9,9.6,1.0
2022,BITTER LAKE PLAZA,NonResidential,47.72286,-122.34612,NORTHWEST,5.0,1979,2,20088,20088,0,82.0,29.6,29.6,595562.0,595562.0,83.0,83.0,,,174549.0,12048202.094594594,22504.475928677562,,Not Compliant,Portfolio Manager Not Connected to the City of Seattle,595562.0,2247779.528766311,3.7,0.2,1.0
2022,COYOTE RESTAURANT/APARTMENT,Multifamily LR (1-4),47.57844,-122.41169,SOUTHWEST,1.0,1990,4,27328,23820,3508,44.0,39.0,40.20000076,1098201.0,1065526.0,109.1999969,112.5,Multifamily Housing,23466.0,321864.0,12048202.094594594,22504.475928677562,Multifamily LR (1-4),Compliant,No Issue,1098201.0,2247779.528766311,4.2,0.18,1.0
